target,id,date,tweet
1,2013302343,Tue Jun 02 22:21:19 PDT 2009,@Antonisha thank you 
1,1999548270,Mon Jun 01 20:24:41 PDT 2009,Yay! @f00fyf00f3rz granted me permission to nap!  He better wake me up when he gets home. Or else! &gt;.&lt; Haha
1,1573047850,Mon Apr 20 23:30:56 PDT 2009,"@Saurabh: If anything except food, sex &amp; security motivates you, you're not getting enough fun in life.  Nothing personal! JAO! Cheers!"
1,1824088687,Sun May 17 00:00:22 PDT 2009,Oh Lao Xie's my lover. Am not used to calling him 'darling' 'honey' 'baby' ' sweet mustard &amp; onion' or 'sugar'. Lao Xie's a nice nick 
1,1823599913,Sat May 16 22:25:10 PDT 2009,http://twitpic.com/5cgij - i have beautiful kittys  what do you have?
1,2011844141,Tue Jun 02 19:39:25 PDT 2009,@Dscottw Well ya got that goin for u!  ha! Maybe you can use it to get discount on tickets!
1,1964525086,Fri May 29 14:22:28 PDT 2009,@TimP103 Hi Tim Yeh I'm doing ok my friend. Tough to say I know but what vibe did u get about interview  or 
1,2060438571,Sat Jun 06 18:54:28 PDT 2009,@mariah_ana just checket out u look beautiful i love that kiss me face lol i have many photos with that face 
1,1794042646,Thu May 14 04:47:29 PDT 2009,@TheTbar  u r welcome here anytime 
1,1677504091,Sat May 02 02:25:57 PDT 2009,"Morning everyone, had a very late night last night, so just up "
1,1559842403,Sun Apr 19 12:11:13 PDT 2009,so was in forest xD  now I'm back  school tomorrow -.-  lessons o.O  I HATE SCHOOL -.-
1,2014968139,Wed Jun 03 03:16:51 PDT 2009,"@edbartlett @stewartgilray Leave him alone, you "
1,2067920741,Sun Jun 07 13:11:15 PDT 2009,need to straighten my hair! 
1,2016515589,Wed Jun 03 06:54:46 PDT 2009,"@frickenhypen  why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress "
1,2071176994,Sun Jun 07 18:57:55 PDT 2009,answering a little survey. 
1,1969740508,Sat May 30 01:03:18 PDT 2009,@GenePark So my recommendation was good? 
1,1970974218,Sat May 30 05:50:18 PDT 2009,"nope, i'd walk two thousand miles "
1,2061729679,Sat Jun 06 21:29:17 PDT 2009,"@stevel okay, got that. I'll stay here till the Sat. "
1,2057263731,Sat Jun 06 12:40:37 PDT 2009,Parking in NY now. We passed the armory where they're holding the con! 
1,1999821948,Mon Jun 01 20:53:13 PDT 2009,recording voice in ENGLISH!!..my first time doing this..lots of practice!  .. and little nervous. 
1,1823918546,Sat May 16 23:24:57 PDT 2009,Watching the Final Riot! for the...5th...6th..time? And I never get tired of it! 
1,1834500902,Mon May 18 03:10:29 PDT 2009,@ShazamSF So wish I was close enough to come and do this for you! 
1,1692992232,Sun May 03 21:16:58 PDT 2009, things just might be turning around. *Knocks on wood*
1,1832788849,Sun May 17 21:30:16 PDT 2009,Star Trek was WICKED!! Seriously go see it now. 
1,1983413926,Sun May 31 13:06:34 PDT 2009,@coreybaskin thank you so much! It was yesterday lol... Im 19 now 
1,2056335926,Sat Jun 06 10:57:38 PDT 2009,"@o_Dawn_o  Yes, it's rather *wonky* I kno he's not competitivie. Me neither, but I'm having fun "
1,2189998541,Tue Jun 16 01:28:54 PDT 2009,The techy worked on the site till 1am last night. Much of our work is behind scenes and goes unnoticed - site is updated all the time! 
1,1686448761,Sun May 03 05:28:58 PDT 2009,"@cyberentomology there's a BB app in development, and the mobile web version...I've never used on non-iPhone so who knows "
1,2176363763,Mon Jun 15 03:40:17 PDT 2009,@Abbeyomen Start a 30-day trial and find out using just a few addresses 
1,2053539669,Sat Jun 06 04:54:48 PDT 2009,Currently watching transformers on HBO. Can't wait for the sequel. It's gonna be awesome! 
1,1558291691,Sun Apr 19 07:55:02 PDT 2009,"phew normality is restored. on facebook, myspace AND twitter.. need a life .. omg slipknot video for sulfur just came on "
1,2014539100,Wed Jun 03 01:52:18 PDT 2009,just finished watching Monsters vs Aliens.superb movie man!!love it man  wanna bring STUPID SPONGEBOB to where im now! - http://tweet.sg
1,2058463600,Sat Jun 06 14:59:46 PDT 2009,@Ashleystover great! Met a cute sailor. Thank you  for the tickets 
1,1752051340,Sat May 09 20:56:03 PDT 2009,Happy Mother's day! Sent msg to mom and got her phone call. I wish one day we can live in the same city so I can take care of her. 
1,2070290848,Sun Jun 07 17:26:04 PDT 2009,"@LoveeSierra haha, no you didn't tell me but I saw the video  and last time I checked RI still has more demands then FL ;)"
1,1554401571,Sat Apr 18 16:53:51 PDT 2009,is watching seinfeld- the apartment before the mavs 
1,1695767171,Mon May 04 06:54:10 PDT 2009,@verabradley I love my Cargo Sling purse in Daisy Daisy!  I wish I would have gotten another one in a different color! 
1,1963412458,Fri May 29 12:41:06 PDT 2009,Tired from a long boring day of trading! At least it's Friday and happy hour is right around the corner! 
1,1979622198,Sun May 31 03:50:22 PDT 2009,Got some AWESOME paint markers from mom! GREAT FOR TAGGING!! 
1,2052868140,Sat Jun 06 02:20:22 PDT 2009,@Depond Haha maybe  I'm watching comedy street haha. n u? x
1,2014462381,Wed Jun 03 01:36:40 PDT 2009,Google Wave trend replacing this 'Conan' person. Good. I know where I am with tech 
1,2055956092,Sat Jun 06 10:15:41 PDT 2009,@NeenDhie Awww lovin that song.. one of mt faves from the MITO album  its Denmark - Sweeden... Denmark has to win lol
1,1989219266,Mon Jun 01 00:45:27 PDT 2009,"New Paolo Nutini album out today, am downloading it as I tweet  #music"
1,1989855523,Mon Jun 01 03:02:49 PDT 2009,"I wanna go to the farm or somewhere with Sarah today, feel like cuddliing animals "
1,1982312017,Sun May 31 10:57:31 PDT 2009,@OliviaWilder Good Morning to U 2 U Wild Woman U.LOL.It Still IS MORNING where U &amp; I live   Love the #WWR=WildWomenReview[thx 4 naming me!
1,2051161050,Fri Jun 05 19:58:27 PDT 2009,"@Hevewae Word, he told me earlier this week...and when will we do that FuseBox Radio/Hevewae mixtape sir? "
1,1966877814,Fri May 29 18:33:51 PDT 2009,@amandabearpig Hahah. Thanks. I try once in a while. 
1,1554463168,Sat Apr 18 17:03:53 PDT 2009,@joepolitics NKOTB fans crash every website  
1,2061082773,Sat Jun 06 20:08:39 PDT 2009,Poll: What should I listen to now: Vitas or Lewis Black? Thank you for your opinion! 
1,2003732328,Tue Jun 02 07:03:14 PDT 2009,@thehideawayteam And I just sent you a reply LOL! 
1,1936081067,Wed May 27 07:25:15 PDT 2009,@susanholsinger- hey will you please log on to gmail... i need to talk with you... 
1,2193452542,Tue Jun 16 08:28:42 PDT 2009,@brentspiner you're in the movie im watching - i am sam 
1,1685934905,Sun May 03 02:52:02 PDT 2009,is happy to be on cricket ground after almost 12 years  want to continue but scorching heat is turning to be spoilsport
1,1972294603,Sat May 30 08:57:24 PDT 2009,1st day of marathon training is done. I had a very good run and it was nice to actually have real people to run with 
1,1973054250,Sat May 30 10:23:34 PDT 2009,"@melovesunset yea...add that to the addiction list: Diet Coke, SR, KM, Books, Music....nah, just having 2 much free time at the mo' "
1,1985167354,Sun May 31 16:34:03 PDT 2009,"@Kessbird ahh here it's late May, June tomorrow... "
1,1834037835,Mon May 18 01:23:16 PDT 2009,"@Swetok was going to nudge you. Tweet more, ok? "
1,2039656905,Thu Jun 04 22:29:08 PDT 2009,@makeitsparkle YES I AM! We've been lj friends for awhile now. She's good people. 
1,2186907446,Mon Jun 15 19:30:35 PDT 2009,is playing the wii with liz... 
1,1970044928,Sat May 30 02:13:40 PDT 2009,@swayswaysarah Aww wicked  nd it's awesome that you'll probs be seeing them still  i was half asleep when i got the tix yesterday lol.
1,1962205219,Fri May 29 10:41:12 PDT 2009,@iJessX I hope she clears it up sometime soon anyway. 
1,1977927927,Sat May 30 22:01:37 PDT 2009,"Going to an auction today, at a Hilton! Very posh. Looking forward to it "
1,1989043057,Mon Jun 01 00:09:38 PDT 2009,I cant wait to go see my other other family in Joburg in 11 days!!! 
1,1981017300,Sun May 31 08:13:23 PDT 2009,@o2academynewc i will 
1,1963398510,Fri May 29 12:39:51 PDT 2009,So ready for this weekend! Going to NYC for a bachelorette party-- starting at 230 5th and then who knows where.... 
1,2188769083,Mon Jun 15 22:31:35 PDT 2009,Is back from the ER with some crutches a new butt and a wrapped knee 
1,1993750826,Mon Jun 01 10:52:25 PDT 2009,@Natashaa damn right we are ;D and when we get the train to asda to buy it WE'LL GET ON THE RIGHT ONE!!1! 
1,1827681899,Sun May 17 11:13:30 PDT 2009,@loco92 Goooooood from England. Been a busy day for me though. 
1,1986904321,Sun May 31 19:29:25 PDT 2009,Working on a Birthday card for my cousin... 
1,2008207274,Tue Jun 02 13:46:59 PDT 2009,Shopping 
1,2049285527,Fri Jun 05 16:36:57 PDT 2009,@jarellperry UCLA stand up!!!! 
1,1824160217,Sun May 17 00:15:54 PDT 2009,@btrflynyc NICE PICTURE  ..IT IS HOT AND POPPIN UP IN HERE @ PROMENADE
1,2002397814,Tue Jun 02 04:05:36 PDT 2009,#goodsex involves handcuffs 
1,2071636187,Sun Jun 07 19:42:07 PDT 2009,successful family night at Dick's Sporting Goods tonight.  I got a ton of what I seem to loose all the time.....socks! 
1,2049362988,Fri Jun 05 16:45:00 PDT 2009,"@kterwin No problem!  So, you're a Joe girl now??? "
1,1989534148,Mon Jun 01 01:54:10 PDT 2009,@mimpimurni nice bf~!!! He must be a caring person~!! 
1,1994039805,Mon Jun 01 11:19:08 PDT 2009,@tinacolada lucky girl! That's so cool 
1,1980421997,Sun May 31 06:41:49 PDT 2009,@BDPSENT LOL I will. Thanks 
1,2045127867,Fri Jun 05 10:16:35 PDT 2009,Off home to cook a lovely meal for my beautiful wife. 
1,1956965945,Thu May 28 23:09:01 PDT 2009,"sleeping, tomorrow will be a better day "
1,2046799047,Fri Jun 05 12:42:33 PDT 2009,@barelybrad yes! especially the orthodontist... i still have nightmares about those days... at least i have pretty teeth now 
1,1996067494,Mon Jun 01 14:29:04 PDT 2009,Congratulations @mortonfox winner of today's Twitterhood Quiz! Am I right in thinking you've won before? 
1,1978805391,Sun May 31 00:31:46 PDT 2009,@endlessblush @downesy is a good follow--smarter than the average bear 
1,1956821938,Thu May 28 22:46:37 PDT 2009,@christinelu Hope you are having a great trip in Hawaii. Still working on your request. Cheers! 
1,1994188096,Mon Jun 01 11:33:00 PDT 2009,"on thee way home, I believe I got the job let's pray guys please and thank you "
1,1985020208,Sun May 31 16:16:04 PDT 2009,@Twilight_sm wiiiiiii 
1,2001858855,Tue Jun 02 02:19:13 PDT 2009,Sophie Kinsella is a fantastic author! 
1,1793119794,Thu May 14 01:26:58 PDT 2009,@scottdjmills is this real scott mills? 
1,2178300191,Mon Jun 15 07:29:50 PDT 2009,"Thats good  and when the party is over, we make a aftershow party  I canÂ´t wait  hihiohohaha"
1,1558396516,Sun Apr 19 08:14:46 PDT 2009,is fixing to leave for church...maybe i'll see me and @trentlyle's emmy award winning friend 
1,2178598547,Mon Jun 15 07:56:14 PDT 2009,@jonasbrothers tonite I'm so exciteddd 
1,1971827881,Sat May 30 07:59:19 PDT 2009,"@dhitri Yep, if I'm not mistaken, both PI n Grand Indo are having this sale now. I think tonight's the last. Say to hi to SBY "
1,2060171973,Sat Jun 06 18:23:54 PDT 2009,senior prom was today haha Lameeeeee &gt;.&lt; i'll start my own bashh  wooo. what's cool about penguin suits? absolutely nothingg.
1,2059284625,Sat Jun 06 16:37:18 PDT 2009,"@KingdomGeek Yeah, I'm learning the new terminology now  Again, thanks for your help and your contributions to the #thesiswp community."
1,2174879167,Sun Jun 14 23:31:56 PDT 2009,@pilif12p you don't have to compose the tweets manually. we'll do that for you! 
1,2014235609,Wed Jun 03 00:52:28 PDT 2009,"@forensicmama it's ok     now if only Hart, DD &amp; GA will grant our wishes......"
1,2067663258,Sun Jun 07 12:44:31 PDT 2009,"@danielemery yes, I'm excited for that too!  "
1,1835327639,Mon May 18 05:43:58 PDT 2009,"Good morning!  Today is a day to melt faces with PHP.    Also, I heard there was an earthquake in my homeland.  Is everybody ok?"
1,2068414842,Sun Jun 07 14:02:27 PDT 2009,best of luck to the Peeps in his new job tomorrow 
1,1880353784,Fri May 22 00:56:45 PDT 2009,@TimothyH2O that's like 8 days after my  one year anniversary of meeting my idol for the first time  I like keeping track of dates haha
1,1824158122,Sun May 17 00:15:25 PDT 2009,@johncmayer putting me to sleep as usual!   http://tinyurl.com/av8hse
1,1834177466,Mon May 18 01:55:44 PDT 2009,Whoa - I'm getting some seriously impressive download speeds. Nice for a change 
1,2050285308,Fri Jun 05 18:23:53 PDT 2009,@juneAmbrose Hahaha my twit pics! maybe I can attend the post party 
1,2001691393,Tue Jun 02 01:44:27 PDT 2009,is on a little mission for a certain somebody at lunch teehee 
1,1573491696,Tue Apr 21 01:25:28 PDT 2009,"Or dropping out completly, but that requires a sugar daddy.  Any takers?  http://tinyurl.com/cvkqv5"
1,2017087720,Wed Jun 03 07:50:26 PDT 2009,"@jmitchy ooooh Woody!! ps- without that last sentence, your tweet means something completely different and not gonna lie I did chuckle "
1,1967621565,Fri May 29 19:55:02 PDT 2009,@BrendanWenzel Awww thanks Brendan  You rock! Make sure you send me that email! I've just added another awesome person to my team too!
1,2190314712,Tue Jun 16 02:22:27 PDT 2009,@Chloe_84 you loves them thats why  just keep an eye on him but im sure he ok. &lt;3
1,2068077637,Sun Jun 07 13:27:36 PDT 2009,@tasteless_candy You never know...LOL 
1,1979278399,Sun May 31 02:21:48 PDT 2009,At barsoma. Just saw @bethlucasmusic play an amazing set. Waiting for my dinner date to arrive 
1,1969925433,Sat May 30 01:45:21 PDT 2009,Going to bed nao. 
1,1978915370,Sun May 31 00:55:24 PDT 2009,i had a great sunday of doin jack all !! Haha 
1,1976745504,Sat May 30 18:56:43 PDT 2009,@blipfish Don't write the Pens off yet...we're a strong third period team 
1,1882792932,Fri May 22 07:29:44 PDT 2009,"@JKern_MOD Joe, thanks for your Memorial Day email just now. Nice to get surprised by something not business related for a change "
1,2063855082,Sun Jun 07 04:20:22 PDT 2009,"hello, me is back  damn, need to take a glass of water soon, these cookies make me so thirsty"
1,1992335230,Mon Jun 01 08:35:11 PDT 2009,"@J9Naimoli @Stargazer67 @kenfred @thewag Yeah, when? Lots of gigs coming up, but must schedule stargazing! "
1,1991971154,Mon Jun 01 07:58:59 PDT 2009,@Da_Producer @ work.. Feeling like Laila Ali- a champion!!   Chu up to?
1,2051842545,Fri Jun 05 22:56:59 PDT 2009,@heather_clark i know  *danielle*
1,2002286969,Tue Jun 02 03:45:41 PDT 2009,"@ob27 Yeah its full time, and i'll keep my other part time job at a theatre. "
1,1960396434,Fri May 29 07:53:55 PDT 2009,Ah friday. I get to sleep in tomorrow. Yesssss 
1,1978716218,Sun May 31 00:13:45 PDT 2009,grey's time!  can't wait to see UP tomorrow 
1,1793030931,Thu May 14 01:06:38 PDT 2009,@Jr_King there is a such thing as DM ....lol  and your welcome anytime.
1,2176000804,Mon Jun 15 02:37:27 PDT 2009,@jacobbrwr Boys are like apples on a tree: the best ones are at the top. Reach for those ones and don't settle for lesser specimens! 
1,1962897954,Fri May 29 11:53:11 PDT 2009,getting ready for the houseparties. tonight's gonna be funfun wipiiii 
1,1835514141,Mon May 18 06:09:54 PDT 2009,@Upstatemomof3 lol....yes well I always feel relieved when they can be paid on time and still leave some $ left in our account.  
1,2015768277,Wed Jun 03 05:28:24 PDT 2009,Pour some sugar on me! In the name of love! 
1,2013115752,Tue Jun 02 21:57:17 PDT 2009,@zacma Thank you 
1,1693633339,Sun May 03 23:12:34 PDT 2009,Working on the flier for my Birthday show on May 23rd 
1,1989666618,Mon Jun 01 02:22:19 PDT 2009,if u asked me if I love him... I'd lie 
1,1980955492,Sun May 31 08:04:47 PDT 2009,attending #javaone - looking forward to a week in SF dedicated to java 
1,1556404265,Sat Apr 18 22:42:28 PDT 2009,took really awesome headshots today . and they're PINK! then i built sideburns for a chick playin' a dude. now i'm in a library workin. 
1,1556167185,Sat Apr 18 21:52:05 PDT 2009,"@EnnasHebron Yes - grounding, meditating, cleansing.   I can't wait  It is called Esalen - www.esalen.org"
1,1966097334,Fri May 29 17:07:08 PDT 2009,At the rockdale graduation  feeling like a fool cuz I'm wearing a dress.
1,1833867671,Mon May 18 00:44:45 PDT 2009,now listening to Justin Nozuka - Be back Soon  #musicmonday
1,1825326982,Sun May 17 05:16:52 PDT 2009,"@nhoustonreed Happy Birthday, Nikki!  Have a wonderful day. "
1,2176164478,Mon Jun 15 03:05:53 PDT 2009,"Tired..must..wake..up. Yes, I have a case of the mondays! "
1,2188112552,Mon Jun 15 21:19:25 PDT 2009,@lovergirlie123 don't worry! he said he will again soon! he's just super busy with a lot of amazing projects and only has so much time 
1,1880550575,Fri May 22 01:38:43 PDT 2009,"@awaketoday awww, thanks "
1,2180724259,Mon Jun 15 10:51:30 PDT 2009,"@iSUCK haha, she says just get your dad to give you money every week and slowly save up  haha, it'd be cool if ya came to see us  x"
1,1968955686,Fri May 29 22:38:28 PDT 2009,is going to marshaltown to visit alex's papa for the weekend  should be way fun
1,2014490909,Wed Jun 03 01:42:29 PDT 2009,"Hey @ginoandfran guys, could you please play some NSYNC?  haha! it's gonna be me or byebyebye.  (GinoandFran live &gt; http://ustre.am/2YyQ)"
1,2059697580,Sat Jun 06 17:27:18 PDT 2009,@mmascrape just tweets here.....please post the stream if you get a nibble! 
1,2188580392,Mon Jun 15 22:09:40 PDT 2009,"@FlowGoTom I prefer Evengy's bcoz after I heard his play, I feel like I hearing sound of silence. "
1,2069531950,Sun Jun 07 16:03:01 PDT 2009,"So tireddd! Plans for later, txt "
1,2190667229,Tue Jun 16 03:23:13 PDT 2009,http://42.pl/u/1G7N - yoda-powered translation service  #pl D
1,1969470382,Sat May 30 00:08:13 PDT 2009,"@simpleboy1997 it's subscriber,not subscribers...lol rrv85 is a guy,not 2 or more "
1,2066119166,Sun Jun 07 09:55:30 PDT 2009,@xtapol I wish it would have been that cool but just a Tornado 
1,1985644111,Sun May 31 17:30:07 PDT 2009,My grand aunt's here from Perth  and I still feel like crap &gt;_&gt;
1,1999313271,Mon Jun 01 20:00:18 PDT 2009,"@inprogress Thank you, that's very sweet "
1,1971467353,Sat May 30 07:10:51 PDT 2009,"Loving the sad faces on my chelsea mate's  1 nil to everton, saha on 33 secs! #football"
1,1556589382,Sat Apr 18 23:27:36 PDT 2009,Watching King Of Queens Marathon  can't sleep and have work @ 8am! Can't wait for my run with my dog tomorrow  wooo
1,1991403222,Mon Jun 01 06:58:40 PDT 2009,@jarrodwilliams Hey jarrod ... I'd love to but it turns out I might have plans that night ... i'll make it if i can 
1,2000072076,Mon Jun 01 21:21:16 PDT 2009,@thetoniomethod Only rexona wont let you down... 
1,1976880248,Sat May 30 19:24:47 PDT 2009,"I really love my family, we have a lot of time to spend together, it's really makes me always happy "
1,2180074029,Mon Jun 15 09:58:37 PDT 2009,"pub, food, cider, beach and good company. "
1,2184183804,Mon Jun 15 15:32:27 PDT 2009,nothing beats snuggling up on the sofa watching beverly hill cops then footloose after 
1,1973537925,Sat May 30 11:20:40 PDT 2009,@ecaps1 Thats the spirit! 
1,1688970229,Sun May 03 12:19:44 PDT 2009,is going to go eat? maybe a good idea... 
1,1960143051,Fri May 29 07:29:33 PDT 2009,Mourning tweeps jus woke up 2 hear some good news!! Unemployment will b workin 4 me afterall! Yayy! Can't wait til I get a job! 
1,2056824603,Sat Jun 06 11:51:51 PDT 2009,"happy birthday #tetris, you've saved me many hours of boredom in class "
1,2009747511,Tue Jun 02 16:12:45 PDT 2009,@NEENZ I've never been to Hawaii but want to visit. 
1,2015161380,Wed Jun 03 03:53:13 PDT 2009,a quick experimental GIF i just made   --- Framed http://twitpic.com/6iwbt
1,2068725970,Sun Jun 07 14:35:16 PDT 2009,"@Laird_Attwood Still beautiful, though. I'll be home on weds, fuck the rowing machine, use me "
1,1980870729,Sun May 31 07:52:58 PDT 2009,"in Chicago, cleaning / painting /repairing a shelter  i'll be home later tonight"
1,1957379452,Fri May 29 00:19:14 PDT 2009,"I was approved for my transfer for work. Its offcial, ill be moving and starting my life over in two weeks. T-town here I come!!! "
1,2045237564,Fri Jun 05 10:26:11 PDT 2009,@MariaLKanellis I went shopping today and I had to think about you the whole day !!  You're such a fashion icon â¥.
1,1972720136,Sat May 30 09:45:32 PDT 2009,"Dammit - that wasn't as easy a ride as I wanted b4 the crit, thanks to some nasty hills.....least the scenery is gorgeous! Coffffeeeee "
1,1985250994,Sun May 31 16:44:13 PDT 2009,"hundred updates, wooo go me!!! "
1,1988960534,Sun May 31 23:54:06 PDT 2009,ya know if barack obama follows me i think @b_club  @donniewalberg &amp; @jordanknight should follow me too 
1,1956403425,Thu May 28 21:48:17 PDT 2009,@issalovesyou ew edward! Jacobs hott bod totally takes him out! 
1,1976860436,Sat May 30 19:20:04 PDT 2009,I am soaked... Thank you spring thunderstorms 
1,2067980015,Sun Jun 07 13:17:22 PDT 2009,Visited grandparents today and we planned out our Sea World trip in a few weeks. Looking forward to it! 
1,1996748263,Mon Jun 01 15:37:15 PDT 2009,ÐÐ¾Ñ?Ñ Email - slavchev94 [at] gmail [dot] com - Ð¿Ð¸ÑÐµÑÐµ Ð±Ðµ Ð½Ðµ Ð¼Ðµ Ð¶Ð°Ð»ÐµÑÐµâ¦.  http://tumblr.com/xvz1xc2g6
1,1978900228,Sun May 31 00:52:02 PDT 2009,so annoyed!!!!!!!!! goodnight 
1,1754709889,Sun May 10 07:08:53 PDT 2009,"new pics up. 365 - http://tinyurl.com/ownyfy and i really like this one, but no one is looking at it - http://tinyurl.com/qlpos4 Go look "
1,1997028761,Mon Jun 01 16:07:29 PDT 2009,Had a blast on the 1st day of VBS!!!! Woohoo!! I love the little kids! 
1,2001099887,Mon Jun 01 23:50:26 PDT 2009,"Gunna sleep. I wanna hangout with some people I don't usually, so text me!  xoxo"
1,2063717355,Sun Jun 07 03:48:04 PDT 2009,Gd morning getting ready heading te coleraine te visit family 
1,1990337687,Mon Jun 01 04:35:24 PDT 2009,@Kaattt11 hope you feel better soon  pahinga ka na lang after mong gumawa ng homeworks...
1,2052990181,Sat Jun 06 02:50:05 PDT 2009,"Taking son out for the Day, Cya ALL tonight "
1,2064373633,Sun Jun 07 06:05:09 PDT 2009,"@LuvD143 oh gosh, i just saw your reply to me! haha, im so sorry i didnt see it earlier.. sweet of u to reply eventho i asked sthg lame, "
1,2191388621,Tue Jun 16 05:10:14 PDT 2009,The Scroll Thief is turning up all over the place for pre-Order now. Its great. Just found it on The Book Depository! 
1,2183871489,Mon Jun 15 15:05:58 PDT 2009,@ShellSpliethof  Yes. In my head there was. 
1,2018227924,Wed Jun 03 09:38:17 PDT 2009,"Today I'm happy, I made a donation to a kennel in my city. I'll be a volunteer  http://www.lardosbichos.com.br/"
1,1978652705,Sun May 31 00:01:44 PDT 2009,"Doing the right thing,always feels good "
1,1975864112,Sat May 30 16:04:05 PDT 2009,wouldnt it be great to travel all the time? not job-related but just for fun! i'd drag all my friends along to all sorts of great places! 
1,1470068783,Tue Apr 07 08:15:15 PDT 2009,Chocolate Bunnies!  Chocolate Bunny Day is coming!  I hope I get a huge one this year - bring on the Chocolate Bunny!  
1,1976674464,Sat May 30 18:44:27 PDT 2009,finishing my party invites 
1,1685386712,Sun May 03 00:10:07 PDT 2009,Considering thinking about taking my homework out of my bag 
1,2070706468,Sun Jun 07 18:09:41 PDT 2009,@dougiemcfly I like your hair.  But I like a hair cut too.
1,2000333624,Mon Jun 01 21:53:36 PDT 2009,"@RobPattinson_  i just wanted to say, that i really like your work , and your performance in twilight, keep doing what your doing "
1,1976487701,Sat May 30 17:27:49 PDT 2009,"Good morning, good evening wherever you are! "
1,1965486238,Fri May 29 16:00:23 PDT 2009,Went to a brilliant acoustic night and had a great time with my friends  We were all simulntaneously foot-tapping!
1,1956451033,Thu May 28 21:54:28 PDT 2009,I'm feeelin' queasy. Party tommmorrrrow! Exciteeed 
1,1968166197,Fri May 29 20:53:20 PDT 2009,@ibelieveinbass Told you!  I'm glad you're enjoying it   Now come back.
1,2187728753,Mon Jun 15 20:42:57 PDT 2009,Girl thats this Letoya Luckett! This Bitch is singing my whole life story...im over here vibing..head phones on  lol @AllEyesOnB
1,1957076237,Thu May 28 23:27:07 PDT 2009,@kemmeyer hahaha. I totally agree. I couldn't because I was taking the photo. 
1,1792394757,Wed May 13 23:00:43 PDT 2009,I &lt;3 The way you kiss me!  Mwahhh
1,1963244924,Fri May 29 12:25:48 PDT 2009,Got done cryin with Joey. Shes like my sis! I am going to miss her like crazy! We are having one more overnighter at the hotel 
1,2002141563,Tue Jun 02 03:16:51 PDT 2009,There will be a slight delay in announcing today's 'Search for N' winner as Nokia must first verify the winners. Please bear with us  #sfn
1,1933097974,Tue May 26 22:59:40 PDT 2009,downloading more hip hop 
1,2067069460,Sun Jun 07 11:41:31 PDT 2009,just getting used to this 
1,1564201210,Mon Apr 20 02:17:40 PDT 2009,@justcreative Glad to hear the Australian accent!! 
1,1563659079,Sun Apr 19 23:42:32 PDT 2009,@impatrick u got a leading question for me to ask to give u the opening? 
1,1564831093,Mon Apr 20 05:04:24 PDT 2009,@wishdreamhope i like the new name! 
1,1968899814,Fri May 29 22:29:52 PDT 2009,"@mileycyrus you can have a little  back. it's what you gave to me. you're an amazing person, miley. never forget that ???"
1,1990890026,Mon Jun 01 05:58:28 PDT 2009,tremors is on 
1,2053194327,Sat Jun 06 03:38:37 PDT 2009,"@fadeoutfeelings Cool  I can't go on a Monday,Thursday or Saturday but i can try to swap but any other day will be fine "
1,1980350607,Sun May 31 06:29:13 PDT 2009,Jozef gets hypnotized by music... I wonder where he got that from????? 
1,2064360403,Sun Jun 07 06:02:55 PDT 2009,"RE: Wow awesome thx   Hey I have never seen that scene from 4:30 before. Is it only me?? Where did that come from, hâ¦ http://disq.us/b2y"
1,1984055395,Sun May 31 14:21:14 PDT 2009,loves chocolate and strawberries 
1,1971075492,Sat May 30 06:08:29 PDT 2009,@lilyroseallen ignore all these random people saying shit about you. I LOVEE YOUUUUU 
1,2062146647,Sat Jun 06 22:27:06 PDT 2009,have fun @twin_laced 
1,1823223232,Sat May 16 21:24:51 PDT 2009,"@misseskisses Hmmm, just watching True Life on MTV. I love that show soooo much!! "
1,1559388653,Sun Apr 19 11:00:39 PDT 2009,@PaoMiami  Your a devoted Jon girl..and that's ok!!! *mwah*
1,2071224255,Sun Jun 07 19:02:36 PDT 2009,Im like the happiest girl ever right now 
1,1960156242,Fri May 29 07:30:48 PDT 2009,@DAiSYSanddots Oh no -- my condolences!!  
1,2061507946,Sat Jun 06 21:01:00 PDT 2009,"OMG...I take the LSAT...TOMORROW!!! Dun, dun, dun...please pray. Thank you "
1,2175350944,Mon Jun 15 00:44:47 PDT 2009,"@ddlovato Hi Demi  I saw you last night @ Zenith, you were great! &amp; i loved your outfit  you're amazing, love you xoxoxoxoxo"
1,1793397353,Thu May 14 02:32:12 PDT 2009,I'm going to try and cook @jamie_oliver 's asparagus and potato tart with filo pastry this weekend. Yum Yum 
1,1574047947,Tue Apr 21 04:02:04 PDT 2009,@LaaLaa4231 know when ppl say anything to you. 
1,1997400413,Mon Jun 01 16:47:04 PDT 2009,two finals down and feeling amazing! time for kickboxing!! 
1,1980110377,Sun May 31 05:43:18 PDT 2009,New post! 
1,2190704047,Tue Jun 16 03:29:31 PDT 2009,Last day for Imagine Cup S/W design video submissions...Had a look at the Egyptian team.We may be looking at more than hosting this year 
1,1470153252,Tue Apr 07 08:30:23 PDT 2009,@carlosedp Hell yeah! 
1,1982700941,Sun May 31 11:43:55 PDT 2009,@Aleesha_ O...k i'll pretend i know what you're on about 
1,1548555737,Fri Apr 17 21:17:00 PDT 2009,is gonna get on Toontown then beddie bye. 
1,2053133584,Sat Jun 06 03:24:20 PDT 2009,@alaaeldee  I want Egypt  but don't want to jinx it with expectations
